TEMPERATURA,PRESION,ETAPA,PROCESO,OPERARIO,EVENTOS,Date,Time
110.6,-5.8,9,3,3,0,2024/04/27,PM 08:18:35
110.6,-5.8,9,3,3,0,2024/04/27,PM 08:18:35
110.6,-5.8,9,3,3,0,2024/04/27,PM 08:18:35
110.6,-5.8,9,3,3,0,2024/04/27,PM 08:18:35
110.6,-5.8,9,3,3,0,2024/04/27,PM 08:18:35
110.6,-5.8,9,3,3,0,2024/04/27,PM 08:18:35
110.2,-5.8,9,3,3,0,2024/04/27,PM 08:18:45
110.2,-5.8,9,3,3,0,2024/04/27,PM 08:18:45
110.2,-5.8,9,3,3,0,2024/04/27,PM 08:18:45
110.2,-5.8,9,3,3,0,2024/04/27,PM 08:18:45
110.2,-5.8,9,3,3,0,2024/04/27,PM 08:18:45
110.2,-5.8,9,3,3,0,2024/04/27,PM 08:18:45
110.2,-5.8,9,3,3,0,2024/04/27,PM 08:18:45
109.8,-5.9,9,3,3,0,2024/04/27,PM 08:18:55
109.8,-5.9,9,3,3,0,2024/04/27,PM 08:18:55
109.8,-5.9,9,3,3,0,2024/04/27,PM 08:18:55
109.8,-5.9,9,3,3,0,2024/04/27,PM 08:18:55
109.8,-5.9,9,3,3,0,2024/04/27,PM 08:18:55
109.8,-5.9,9,3,3,0,2024/04/27,PM 08:18:55
109.8,-5.9,9,3,3,0,2024/04/27,PM 08:18:55
109.2,-5.9,9,3,3,0,2024/04/27,PM 08:19:05
109.2,-5.9,9,3,3,0,2024/04/27,PM 08:19:05
109.2,-5.9,9,3,3,0,2024/04/27,PM 08:19:05
109.2,-5.9,9,3,3,0,2024/04/27,PM 08:19:05
109.2,-5.9,9,3,3,0,2024/04/27,PM 08:19:05
109.2,-5.9,9,3,3,0,2024/04/27,PM 08:19:05
109.2,-5.9,9,3,3,0,2024/04/27,PM 08:19:05
108.6,-6.0,9,3,3,0,2024/04/27,PM 08:19:15
108.6,-6.0,9,3,3,0,2024/04/27,PM 08:19:15
108.6,-6.0,9,3,3,0,2024/04/27,PM 08:19:15
108.6,-6.0,9,3,3,0,2024/04/27,PM 08:19:15
108.6,-6.0,9,3,3,0,2024/04/27,PM 08:19:15
108.6,-6.0,9,3,3,0,2024/04/27,PM 08:19:15
108.6,-6.0,9,3,3,0,2024/04/27,PM 08:19:15
107.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:25
107.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:25
107.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:25
107.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:25
107.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:25
107.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:25
107.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:25
107.0,-6.0,9,3,3,0,2024/04/27,PM 08:19:35
107.0,-6.0,9,3,3,0,2024/04/27,PM 08:19:35
107.0,-6.0,9,3,3,0,2024/04/27,PM 08:19:35
107.0,-6.0,9,3,3,0,2024/04/27,PM 08:19:35
107.0,-6.0,9,3,3,0,2024/04/27,PM 08:19:35
107.0,-6.0,9,3,3,0,2024/04/27,PM 08:19:35
107.0,-6.0,9,3,3,0,2024/04/27,PM 08:19:35
105.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:45
105.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:45
105.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:45
105.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:45
105.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:45
105.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:45
105.8,-6.0,9,3,3,0,2024/04/27,PM 08:19:45
105.0,-6.1,9,3,3,0,2024/04/27,PM 08:19:55
105.0,-6.1,9,3,3,0,2024/04/27,PM 08:19:55
105.0,-6.1,9,3,3,0,2024/04/27,PM 08:19:55
105.0,-6.1,9,3,3,0,2024/04/27,PM 08:19:55
105.0,-6.1,9,3,3,0,2024/04/27,PM 08:19:55
105.0,-6.1,9,3,3,0,2024/04/27,PM 08:19:55
105.0,-6.1,9,3,3,0,2024/04/27,PM 08:19:55
104.0,-6.1,9,3,3,0,2024/04/27,PM 08:20:05
104.0,-6.1,9,3,3,0,2024/04/27,PM 08:20:05
104.0,-6.1,9,3,3,0,2024/04/27,PM 08:20:05
104.0,-6.1,9,3,3,0,2024/04/27,PM 08:20:05
104.0,-6.1,9,3,3,0,2024/04/27,PM 08:20:05
104.0,-6.1,9,3,3,0,2024/04/27,PM 08:20:05
104.0,-6.1,9,3,3,0,2024/04/27,PM 08:20:05
104.1,-4.9,9,3,3,0,2024/04/27,PM 08:20:15
104.1,-4.9,9,3,3,0,2024/04/27,PM 08:20:15
104.1,-4.9,9,3,3,0,2024/04/27,PM 08:20:15
104.1,-4.9,9,3,3,0,2024/04/27,PM 08:20:15
104.1,-4.9,9,3,3,0,2024/04/27,PM 08:20:15
104.1,-4.9,9,3,3,0,2024/04/27,PM 08:20:15
104.1,-4.9,9,3,3,0,2024/04/27,PM 08:20:15
106.7,-3.9,9,3,3,0,2024/04/27,PM 08:20:25
106.7,-3.9,9,3,3,0,2024/04/27,PM 08:20:25
106.7,-3.9,9,3,3,0,2024/04/27,PM 08:20:25
106.7,-3.9,9,3,3,0,2024/04/27,PM 08:20:25
106.7,-3.9,9,3,3,0,2024/04/27,PM 08:20:25
106.7,-3.9,9,3,3,0,2024/04/27,PM 08:20:25
106.7,-3.9,9,3,3,0,2024/04/27,PM 08:20:25
109.3,-3.3,9,3,3,0,2024/04/27,PM 08:20:35
109.3,-3.3,9,3,3,0,2024/04/27,PM 08:20:35
109.3,-3.3,9,3,3,0,2024/04/27,PM 08:20:35
109.3,-3.3,9,3,3,0,2024/04/27,PM 08:20:35
109.3,-3.3,9,3,3,0,2024/04/27,PM 08:20:35
109.3,-3.3,9,3,3,0,2024/04/27,PM 08:20:35
109.3,-3.3,9,3,3,0,2024/04/27,PM 08:20:35
111.4,-3.5,9,3,3,0,2024/04/27,PM 08:20:45
111.4,-3.5,9,3,3,0,2024/04/27,PM 08:20:45
111.4,-3.5,9,3,3,0,2024/04/27,PM 08:20:45
111.4,-3.5,9,3,3,0,2024/04/27,PM 08:20:45
111.4,-3.5,9,3,3,0,2024/04/27,PM 08:20:45
111.4,-3.5,9,3,3,0,2024/04/27,PM 08:20:45
111.4,-3.5,9,3,3,0,2024/04/27,PM 08:20:45
111.8,-3.3,10,3,3,0,2024/04/27,PM 08:20:55
111.8,-3.3,10,3,3,0,2024/04/27,PM 08:20:55
111.8,-3.3,10,3,3,0,2024/04/27,PM 08:20:55
111.8,-3.3,10,3,3,0,2024/04/27,PM 08:20:55
111.8,-3.3,10,3,3,0,2024/04/27,PM 08:20:55
111.8,-3.3,10,3,3,0,2024/04/27,PM 08:20:55
111.8,-3.3,10,3,3,0,2024/04/27,PM 08:20:55
108.6,-2.0,10,3,3,0,2024/04/27,PM 08:21:05
108.6,-2.0,10,3,3,0,2024/04/27,PM 08:21:05
108.6,-2.0,10,3,3,0,2024/04/27,PM 08:21:05
108.6,-2.0,10,3,3,0,2024/04/27,PM 08:21:05
108.6,-2.0,10,3,3,0,2024/04/27,PM 08:21:05
108.6,-2.0,10,3,3,0,2024/04/27,PM 08:21:05
108.6,-2.0,10,3,3,0,2024/04/27,PM 08:21:05
104.6,-1.5,11,3,0,0,2024/04/27,PM 08:21:15
104.6,-1.5,11,3,0,0,2024/04/27,PM 08:21:15
104.6,-1.5,11,3,0,0,2024/04/27,PM 08:21:15
104.6,-1.5,11,3,0,0,2024/04/27,PM 08:21:15
104.6,-1.5,11,3,0,0,2024/04/27,PM 08:21:15
104.6,-1.5,11,3,0,0,2024/04/27,PM 08:21:15
104.6,-1.5,11,3,0,0,2024/04/27,PM 08:21:15
101.4,-1.4,11,3,0,0,2024/04/27,PM 08:21:25
101.4,-1.4,11,3,0,0,2024/04/27,PM 08:21:25
101.4,-1.4,11,3,0,0,2024/04/27,PM 08:21:25
101.4,-1.4,11,3,0,0,2024/04/27,PM 08:21:25
101.4,-1.4,11,3,0,0,2024/04/27,PM 08:21:25
101.4,-1.4,11,3,0,0,2024/04/27,PM 08:21:25
101.4,-1.4,11,3,0,0,2024/04/27,PM 08:21:25
78.4,-0.9,3,2,3,0,2024/04/27,PM 08:38:33
78.4,-0.9,3,2,3,0,2024/04/27,PM 08:38:33
78.4,-0.9,3,2,3,0,2024/04/27,PM 08:38:33
78.4,-0.9,3,2,3,0,2024/04/27,PM 08:38:33
78.4,-0.9,3,2,3,0,2024/04/27,PM 08:38:33
78.4,-0.9,3,2,3,0,2024/04/27,PM 08:38:33
78.4,-0.9,3,2,3,0,2024/04/27,PM 08:38:33
75.4,-1.8,3,2,3,0,2024/04/27,PM 08:38:43
75.4,-1.8,3,2,3,0,2024/04/27,PM 08:38:43
75.4,-1.8,3,2,3,0,2024/04/27,PM 08:38:43
75.4,-1.8,3,2,3,0,2024/04/27,PM 08:38:43
75.4,-1.8,3,2,3,0,2024/04/27,PM 08:38:43
75.4,-1.8,3,2,3,0,2024/04/27,PM 08:38:43
75.4,-1.8,3,2,3,0,2024/04/27,PM 08:38:43
73.4,-2.6,3,2,3,0,2024/04/27,PM 08:38:53
73.4,-2.6,3,2,3,0,2024/04/27,PM 08:38:53
73.4,-2.6,3,2,3,0,2024/04/27,PM 08:38:53
73.4,-2.6,3,2,3,0,2024/04/27,PM 08:38:53
73.4,-2.6,3,2,3,0,2024/04/27,PM 08:38:53
73.4,-2.6,3,2,3,0,2024/04/27,PM 08:38:53
73.4,-2.6,3,2,3,0,2024/04/27,PM 08:38:53
72.4,-3.1,3,2,3,0,2024/04/27,PM 08:39:03
72.4,-3.1,3,2,3,0,2024/04/27,PM 08:39:03
72.4,-3.1,3,2,3,0,2024/04/27,PM 08:39:03
72.4,-3.1,3,2,3,0,2024/04/27,PM 08:39:03
72.4,-3.1,3,2,3,0,2024/04/27,PM 08:39:03
72.4,-3.1,3,2,3,0,2024/04/27,PM 08:39:03
72.4,-3.1,3,2,3,0,2024/04/27,PM 08:39:03
71.8,-3.6,3,2,3,0,2024/04/27,PM 08:39:13
71.8,-3.6,3,2,3,0,2024/04/27,PM 08:39:13
71.8,-3.6,3,2,3,0,2024/04/27,PM 08:39:13
71.8,-3.6,3,2,3,0,2024/04/27,PM 08:39:13
71.8,-3.6,3,2,3,0,2024/04/27,PM 08:39:13
71.8,-3.6,3,2,3,0,2024/04/27,PM 08:39:13
71.8,-3.6,3,2,3,0,2024/04/27,PM 08:39:13
71.7,-4.0,3,2,3,0,2024/04/27,PM 08:39:23
71.7,-4.0,3,2,3,0,2024/04/27,PM 08:39:23
71.7,-4.0,3,2,3,0,2024/04/27,PM 08:39:23
71.7,-4.0,3,2,3,0,2024/04/27,PM 08:39:23
71.7,-4.0,3,2,3,0,2024/04/27,PM 08:39:23
71.7,-4.0,3,2,3,0,2024/04/27,PM 08:39:23
71.7,-4.0,3,2,3,0,2024/04/27,PM 08:39:23
72.1,-4.3,3,2,3,0,2024/04/27,PM 08:39:32
72.1,-4.3,3,2,3,0,2024/04/27,PM 08:39:32
72.1,-4.3,3,2,3,0,2024/04/27,PM 08:39:32
72.1,-4.3,3,2,3,0,2024/04/27,PM 08:39:32
72.1,-4.3,3,2,3,0,2024/04/27,PM 08:39:32
72.1,-4.3,3,2,3,0,2024/04/27,PM 08:39:32
72.1,-4.3,3,2,3,0,2024/04/27,PM 08:39:32
72.5,-4.6,3,2,3,0,2024/04/27,PM 08:39:42
72.5,-4.6,3,2,3,0,2024/04/27,PM 08:39:42
72.5,-4.6,3,2,3,0,2024/04/27,PM 08:39:42
72.5,-4.6,3,2,3,0,2024/04/27,PM 08:39:42
72.5,-4.6,3,2,3,0,2024/04/27,PM 08:39:42
72.5,-4.6,3,2,3,0,2024/04/27,PM 08:39:42
72.5,-4.6,3,2,3,0,2024/04/27,PM 08:39:42
72.9,-4.8,3,2,3,0,2024/04/27,PM 08:39:52
72.9,-4.8,3,2,3,0,2024/04/27,PM 08:39:52
72.9,-4.8,3,2,3,0,2024/04/27,PM 08:39:52
72.9,-4.8,3,2,3,0,2024/04/27,PM 08:39:52
72.9,-4.8,3,2,3,0,2024/04/27,PM 08:39:52
72.9,-4.8,3,2,3,0,2024/04/27,PM 08:39:52
72.9,-4.8,3,2,3,0,2024/04/27,PM 08:39:52
73.3,-5.0,3,2,3,0,2024/04/27,PM 08:40:02
73.3,-5.0,3,2,3,0,2024/04/27,PM 08:40:02
73.3,-5.0,3,2,3,0,2024/04/27,PM 08:40:02
73.3,-5.0,3,2,3,0,2024/04/27,PM 08:40:02
73.3,-5.0,3,2,3,0,2024/04/27,PM 08:40:02
73.3,-5.0,3,2,3,0,2024/04/27,PM 08:40:02
73.3,-5.0,3,2,3,0,2024/04/27,PM 08:40:02
73.5,-5.2,3,2,3,0,2024/04/27,PM 08:40:12
73.5,-5.2,3,2,3,0,2024/04/27,PM 08:40:12
73.5,-5.2,3,2,3,0,2024/04/27,PM 08:40:12
73.5,-5.2,3,2,3,0,2024/04/27,PM 08:40:12
73.5,-5.2,3,2,3,0,2024/04/27,PM 08:40:12
73.5,-5.2,3,2,3,0,2024/04/27,PM 08:40:12
73.5,-5.2,3,2,3,0,2024/04/27,PM 08:40:12
74.5,-5.3,3,2,3,0,2024/04/27,PM 08:40:22
74.5,-5.3,3,2,3,0,2024/04/27,PM 08:40:22
74.5,-5.3,3,2,3,0,2024/04/27,PM 08:40:22
74.5,-5.3,3,2,3,0,2024/04/27,PM 08:40:22
74.5,-5.3,3,2,3,0,2024/04/27,PM 08:40:22
74.5,-5.3,3,2,3,0,2024/04/27,PM 08:40:22
74.5,-5.3,3,2,3,0,2024/04/27,PM 08:40:22
75.2,-5.4,3,2,3,0,2024/04/27,PM 08:40:32
75.2,-5.4,3,2,3,0,2024/04/27,PM 08:40:32
75.2,-5.4,3,2,3,0,2024/04/27,PM 08:40:32
75.2,-5.4,3,2,3,0,2024/04/27,PM 08:40:32
75.2,-5.4,3,2,3,0,2024/04/27,PM 08:40:32
75.2,-5.4,3,2,3,0,2024/04/27,PM 08:40:32
75.2,-5.4,3,2,3,0,2024/04/27,PM 08:40:32
75.9,-5.6,3,2,3,0,2024/04/27,PM 08:40:42
75.9,-5.6,3,2,3,0,2024/04/27,PM 08:40:42
75.9,-5.6,3,2,3,0,2024/04/27,PM 08:40:42
75.9,-5.6,3,2,3,0,2024/04/27,PM 08:40:42
75.9,-5.6,3,2,3,0,2024/04/27,PM 08:40:42
75.9,-5.6,3,2,3,0,2024/04/27,PM 08:40:42
75.9,-5.6,3,2,3,0,2024/04/27,PM 08:40:42
76.5,-5.6,3,2,3,0,2024/04/27,PM 08:40:52
76.5,-5.6,3,2,3,0,2024/04/27,PM 08:40:52
76.5,-5.6,3,2,3,0,2024/04/27,PM 08:40:52
76.5,-5.6,3,2,3,0,2024/04/27,PM 08:40:52
76.5,-5.6,3,2,3,0,2024/04/27,PM 08:40:52
76.5,-5.6,3,2,3,0,2024/04/27,PM 08:40:52
76.5,-5.6,3,2,3,0,2024/04/27,PM 08:40:52
76.7,-5.7,3,2,3,0,2024/04/27,PM 08:41:02
76.7,-5.7,3,2,3,0,2024/04/27,PM 08:41:02
76.7,-5.7,3,2,3,0,2024/04/27,PM 08:41:02
76.7,-5.7,3,2,3,0,2024/04/27,PM 08:41:02
76.7,-5.7,3,2,3,0,2024/04/27,PM 08:41:02
76.7,-5.7,3,2,3,0,2024/04/27,PM 08:41:02
76.7,-5.7,3,2,3,0,2024/04/27,PM 08:41:02
76.8,-5.7,3,2,3,0,2024/04/27,PM 08:41:12
76.8,-5.7,3,2,3,0,2024/04/27,PM 08:41:12
76.8,-5.7,3,2,3,0,2024/04/27,PM 08:41:12
76.8,-5.7,3,2,3,0,2024/04/27,PM 08:41:12
76.8,-5.7,3,2,3,0,2024/04/27,PM 08:41:12
76.8,-5.7,3,2,3,0,2024/04/27,PM 08:41:12
76.8,-5.7,3,2,3,0,2024/04/27,PM 08:41:12
76.9,-5.8,3,2,3,0,2024/04/27,PM 08:41:22
76.9,-5.8,3,2,3,0,2024/04/27,PM 08:41:22
76.9,-5.8,3,2,3,0,2024/04/27,PM 08:41:22
76.9,-5.8,3,2,3,0,2024/04/27,PM 08:41:22
76.9,-5.8,3,2,3,0,2024/04/27,PM 08:41:22
76.9,-5.8,3,2,3,0,2024/04/27,PM 08:41:22
76.9,-5.8,3,2,3,0,2024/04/27,PM 08:41:22
76.4,-0.1,4,2,3,0,2024/04/27,PM 08:41:32
76.4,-0.1,4,2,3,0,2024/04/27,PM 08:41:32
76.4,-0.1,4,2,3,0,2024/04/27,PM 08:41:32
76.4,-0.1,4,2,3,0,2024/04/27,PM 08:41:32
76.4,-0.1,4,2,3,0,2024/04/27,PM 08:41:32
76.4,-0.1,4,2,3,0,2024/04/27,PM 08:41:32
76.4,-0.1,4,2,3,0,2024/04/27,PM 08:41:32
89.1,2.9,4,2,3,0,2024/04/27,PM 08:41:42
89.1,2.9,4,2,3,0,2024/04/27,PM 08:41:42
89.1,2.9,4,2,3,0,2024/04/27,PM 08:41:42
89.1,2.9,4,2,3,0,2024/04/27,PM 08:41:42
89.1,2.9,4,2,3,0,2024/04/27,PM 08:41:42
89.1,2.9,4,2,3,0,2024/04/27,PM 08:41:42
89.1,2.9,4,2,3,0,2024/04/27,PM 08:41:42
97.8,5.4,4,2,3,0,2024/04/27,PM 08:41:52
97.8,5.4,4,2,3,0,2024/04/27,PM 08:41:52
97.8,5.4,4,2,3,0,2024/04/27,PM 08:41:52
97.8,5.4,4,2,3,0,2024/04/27,PM 08:41:52
97.8,5.4,4,2,3,0,2024/04/27,PM 08:41:52
97.8,5.4,4,2,3,0,2024/04/27,PM 08:41:52
97.8,5.4,4,2,3,0,2024/04/27,PM 08:41:52
102.9,7.5,4,2,3,0,2024/04/27,PM 08:42:02
102.9,7.5,4,2,3,0,2024/04/27,PM 08:42:02
102.9,7.5,4,2,3,0,2024/04/27,PM 08:42:02
102.9,7.5,4,2,3,0,2024/04/27,PM 08:42:02
102.9,7.5,4,2,3,0,2024/04/27,PM 08:42:02
102.9,7.5,4,2,3,0,2024/04/27,PM 08:42:02
102.9,7.5,4,2,3,0,2024/04/27,PM 08:42:02
107.3,9.5,4,2,3,0,2024/04/27,PM 08:42:12
107.3,9.5,4,2,3,0,2024/04/27,PM 08:42:12
107.3,9.5,4,2,3,0,2024/04/27,PM 08:42:12
107.3,9.5,4,2,3,0,2024/04/27,PM 08:42:12
107.3,9.5,4,2,3,0,2024/04/27,PM 08:42:12
107.3,9.5,4,2,3,0,2024/04/27,PM 08:42:12
107.3,9.5,4,2,3,0,2024/04/27,PM 08:42:12
110.5,11.5,4,2,3,0,2024/04/27,PM 08:42:22
110.5,11.5,4,2,3,0,2024/04/27,PM 08:42:22
110.5,11.5,4,2,3,0,2024/04/27,PM 08:42:22
110.5,11.5,4,2,3,0,2024/04/27,PM 08:42:22
110.5,11.5,4,2,3,0,2024/04/27,PM 08:42:22
110.5,11.5,4,2,3,0,2024/04/27,PM 08:42:22
110.5,11.5,4,2,3,0,2024/04/27,PM 08:42:22
113.3,13.4,4,2,3,0,2024/04/27,PM 08:42:32
113.3,13.4,4,2,3,0,2024/04/27,PM 08:42:32
113.3,13.4,4,2,3,0,2024/04/27,PM 08:42:32
113.3,13.4,4,2,3,0,2024/04/27,PM 08:42:32
113.3,13.4,4,2,3,0,2024/04/27,PM 08:42:32
113.3,13.4,4,2,3,0,2024/04/27,PM 08:42:32
113.3,13.4,4,2,3,0,2024/04/27,PM 08:42:32
115.6,15.1,4,2,3,0,2024/04/27,PM 08:42:42
115.6,15.1,4,2,3,0,2024/04/27,PM 08:42:42
115.6,15.1,4,2,3,0,2024/04/27,PM 08:42:42
115.6,15.1,4,2,3,0,2024/04/27,PM 08:42:42
115.6,15.1,4,2,3,0,2024/04/27,PM 08:42:42
115.6,15.1,4,2,3,0,2024/04/27,PM 08:42:42
115.6,15.1,4,2,3,0,2024/04/27,PM 08:42:42
117.5,16.6,4,2,3,0,2024/04/27,PM 08:42:52
117.5,16.6,4,2,3,0,2024/04/27,PM 08:42:52
117.5,16.6,4,2,3,0,2024/04/27,PM 08:42:52
117.5,16.6,4,2,3,0,2024/04/27,PM 08:42:52
117.5,16.6,4,2,3,0,2024/04/27,PM 08:42:52
117.5,16.6,4,2,3,0,2024/04/27,PM 08:42:52
117.5,16.6,4,2,3,0,2024/04/27,PM 08:42:52
117.2,13.3,3,2,3,0,2024/04/27,PM 08:43:02
117.2,13.3,3,2,3,0,2024/04/27,PM 08:43:02
117.2,13.3,3,2,3,0,2024/04/27,PM 08:43:02
117.2,13.3,3,2,3,0,2024/04/27,PM 08:43:02
117.2,13.3,3,2,3,0,2024/04/27,PM 08:43:02
117.2,13.3,3,2,3,0,2024/04/27,PM 08:43:02
117.2,13.3,3,2,3,0,2024/04/27,PM 08:43:02
110.6,8.4,3,2,3,0,2024/04/27,PM 08:43:12
110.6,8.4,3,2,3,0,2024/04/27,PM 08:43:12
110.6,8.4,3,2,3,0,2024/04/27,PM 08:43:12
110.6,8.4,3,2,3,0,2024/04/27,PM 08:43:12
110.6,8.4,3,2,3,0,2024/04/27,PM 08:43:12
110.6,8.4,3,2,3,0,2024/04/27,PM 08:43:12
110.6,8.4,3,2,3,0,2024/04/27,PM 08:43:12
104.1,4.8,3,2,3,0,2024/04/27,PM 08:43:22
104.1,4.8,3,2,3,0,2024/04/27,PM 08:43:22
104.1,4.8,3,2,3,0,2024/04/27,PM 08:43:22
104.1,4.8,3,2,3,0,2024/04/27,PM 08:43:22
104.1,4.8,3,2,3,0,2024/04/27,PM 08:43:22
104.1,4.8,3,2,3,0,2024/04/27,PM 08:43:22
104.1,4.8,3,2,3,0,2024/04/27,PM 08:43:22
100.0,2.6,3,2,3,0,2024/04/27,PM 08:43:32
100.0,2.6,3,2,3,0,2024/04/27,PM 08:43:32
100.0,2.6,3,2,3,0,2024/04/27,PM 08:43:32
100.0,2.6,3,2,3,0,2024/04/27,PM 08:43:32
100.0,2.6,3,2,3,0,2024/04/27,PM 08:43:32
100.0,2.6,3,2,3,0,2024/04/27,PM 08:43:32
100.0,2.6,3,2,3,0,2024/04/27,PM 08:43:32
96.8,1.0,3,2,3,0,2024/04/27,PM 08:43:42
96.8,1.0,3,2,3,0,2024/04/27,PM 08:43:42
96.8,1.0,3,2,3,0,2024/04/27,PM 08:43:42
96.8,1.0,3,2,3,0,2024/04/27,PM 08:43:42
96.8,1.0,3,2,3,0,2024/04/27,PM 08:43:42
96.8,1.0,3,2,3,0,2024/04/27,PM 08:43:42
96.8,1.0,3,2,3,0,2024/04/27,PM 08:43:42
94.1,0.0,3,2,3,0,2024/04/27,PM 08:43:52
94.1,0.0,3,2,3,0,2024/04/27,PM 08:43:52
94.1,0.0,3,2,3,0,2024/04/27,PM 08:43:52
94.1,0.0,3,2,3,0,2024/04/27,PM 08:43:52
94.1,0.0,3,2,3,0,2024/04/27,PM 08:43:52
94.1,0.0,3,2,3,0,2024/04/27,PM 08:43:52
94.1,0.0,3,2,3,0,2024/04/27,PM 08:43:52
92.2,-0.5,3,2,3,0,2024/04/27,PM 08:44:02
92.2,-0.5,3,2,3,0,2024/04/27,PM 08:44:02
92.2,-0.5,3,2,3,0,2024/04/27,PM 08:44:02
92.2,-0.5,3,2,3,0,2024/04/27,PM 08:44:02
92.2,-0.5,3,2,3,0,2024/04/27,PM 08:44:02
92.2,-0.5,3,2,3,0,2024/04/27,PM 08:44:02
92.2,-0.5,3,2,3,0,2024/04/27,PM 08:44:02
91.2,-0.9,3,2,3,0,2024/04/27,PM 08:44:12
91.2,-0.9,3,2,3,0,2024/04/27,PM 08:44:12
91.2,-0.9,3,2,3,0,2024/04/27,PM 08:44:12
91.2,-0.9,3,2,3,0,2024/04/27,PM 08:44:12
91.2,-0.9,3,2,3,0,2024/04/27,PM 08:44:12
91.2,-0.9,3,2,3,0,2024/04/27,PM 08:44:12
91.2,-0.9,3,2,3,0,2024/04/27,PM 08:44:12
90.6,-1.2,3,2,3,0,2024/04/27,PM 08:44:22
90.6,-1.2,3,2,3,0,2024/04/27,PM 08:44:22
90.6,-1.2,3,2,3,0,2024/04/27,PM 08:44:22
90.6,-1.2,3,2,3,0,2024/04/27,PM 08:44:22
90.6,-1.2,3,2,3,0,2024/04/27,PM 08:44:22
90.6,-1.2,3,2,3,0,2024/04/27,PM 08:44:22
90.6,-1.2,3,2,3,0,2024/04/27,PM 08:44:22
89.8,-1.7,3,2,3,0,2024/04/27,PM 08:44:32
89.8,-1.7,3,2,3,0,2024/04/27,PM 08:44:32
89.8,-1.7,3,2,3,0,2024/04/27,PM 08:44:32
89.8,-1.7,3,2,3,0,2024/04/27,PM 08:44:32
89.8,-1.7,3,2,3,0,2024/04/27,PM 08:44:32
89.8,-1.7,3,2,3,0,2024/04/27,PM 08:44:32
89.8,-1.7,3,2,3,0,2024/04/27,PM 08:44:32
89.1,-2.0,3,2,3,0,2024/04/27,PM 08:44:42
89.1,-2.0,3,2,3,0,2024/04/27,PM 08:44:42
89.1,-2.0,3,2,3,0,2024/04/27,PM 08:44:42
89.1,-2.0,3,2,3,0,2024/04/27,PM 08:44:42
89.1,-2.0,3,2,3,0,2024/04/27,PM 08:44:42
89.1,-2.0,3,2,3,0,2024/04/27,PM 08:44:42
89.1,-2.0,3,2,3,0,2024/04/27,PM 08:44:42
88.6,-2.3,3,2,3,0,2024/04/27,PM 08:44:52
88.6,-2.3,3,2,3,0,2024/04/27,PM 08:44:52
88.6,-2.3,3,2,3,0,2024/04/27,PM 08:44:52
88.6,-2.3,3,2,3,0,2024/04/27,PM 08:44:52
88.6,-2.3,3,2,3,0,2024/04/27,PM 08:44:52
88.6,-2.3,3,2,3,0,2024/04/27,PM 08:44:52
88.6,-2.3,3,2,3,0,2024/04/27,PM 08:44:52
88.9,-2.6,3,2,3,0,2024/04/27,PM 08:45:02
88.9,-2.6,3,2,3,0,2024/04/27,PM 08:45:02
88.9,-2.6,3,2,3,0,2024/04/27,PM 08:45:02
88.9,-2.6,3,2,3,0,2024/04/27,PM 08:45:02
88.9,-2.6,3,2,3,0,2024/04/27,PM 08:45:02
88.9,-2.6,3,2,3,0,2024/04/27,PM 08:45:02
88.9,-2.6,3,2,3,0,2024/04/27,PM 08:45:02
90.7,-2.9,3,2,3,0,2024/04/27,PM 08:45:12
90.7,-2.9,3,2,3,0,2024/04/27,PM 08:45:12
90.7,-2.9,3,2,3,0,2024/04/27,PM 08:45:12
90.7,-2.9,3,2,3,0,2024/04/27,PM 08:45:12
90.7,-2.9,3,2,3,0,2024/04/27,PM 08:45:12
90.7,-2.9,3,2,3,0,2024/04/27,PM 08:45:12
90.7,-2.9,3,2,3,0,2024/04/27,PM 08:45:12
92.7,-3.1,3,2,3,0,2024/04/27,PM 08:45:22
92.7,-3.1,3,2,3,0,2024/04/27,PM 08:45:22
92.7,-3.1,3,2,3,0,2024/04/27,PM 08:45:22
92.7,-3.1,3,2,3,0,2024/04/27,PM 08:45:22
92.7,-3.1,3,2,3,0,2024/04/27,PM 08:45:22
92.7,-3.1,3,2,3,0,2024/04/27,PM 08:45:22
92.7,-3.1,3,2,3,0,2024/04/27,PM 08:45:22
94.1,-3.3,3,2,3,0,2024/04/27,PM 08:45:32
94.1,-3.3,3,2,3,0,2024/04/27,PM 08:45:32
94.1,-3.3,3,2,3,0,2024/04/27,PM 08:45:32
94.1,-3.3,3,2,3,0,2024/04/27,PM 08:45:32
94.1,-3.3,3,2,3,0,2024/04/27,PM 08:45:32
94.1,-3.3,3,2,3,0,2024/04/27,PM 08:45:32
